t,S,I,R
3.8099999999999627,0.9851172070612415,0.012823134874362844,0.002059658064397087
3.8199999999999625,0.9851027656867914,0.0128314694615133,0.0020657648516966376
3.8299999999999623,0.9850883151380793,0.012839809253804384,0.0020718756081177085
3.839999999999962,0.9850738554096535,0.012848154254208828,0.0020779903361390073
3.849999999999962,0.9850593864960601,0.012856504465700695,0.002084109038240658
3.8599999999999617,0.9850449083918419,0.012864859891255374,0.0020902317169041998
3.8699999999999615,0.9850304210915393,0.012873220533849592,0.0020963583746125896
3.8799999999999613,0.9850159245896899,0.012881586396461404,0.0021024890138502013
3.889999999999961,0.9850014188808285,0.012889957482070195,0.0021086236371028267
3.899999999999961,0.9849869039594872,0.012898333793656683,0.0021147622468576763
3.9099999999999606,0.9849723798201953,0.012906715334202918,0.00212090484560338
3.9199999999999604,0.9849578464574793,0.012915102106692281,0.002127051435829988
3.92999999999996,0.9849433038658632,0.012923494114109486,0.00213320202002897
3.93999999999996,0.9849287520398678,0.012931891359440577,0.002139356600693218
3.9499999999999598,0.9849141909740117,0.01294029384567293,0.0021455151803170453
3.9599999999999596,0.9848996206628102,0.012948701575795253,0.002151677761396188
3.9699999999999593,0.9848850411007762,0.01295711455279759,0.002157844346427805
3.979999999999959,0.9848704522824199,0.01296553277967131,0.002164014937910479
3.989999999999959,0.9848558542022483,0.012973956259409123,0.0021701895383442167
3.9999999999999587,0.9848412468547662,0.012982384995005062,0.0021763681502304506
4.009999999999959,0.9848266302344751,0.012990818989454499,0.0021825507760720383
4.019999999999959,0.9848120043358742,0.012999258245754135,0.002188737418373264
4.0299999999999585,0.9847973691534598,0.013007702766902007,0.0021949280796398386
4.039999999999958,0.9847827246817253,0.01301615255589748,0.0022011227623789003
4.049999999999958,0.9847680709151615,0.013024607615741255,0.0022073214690990156
4.059999999999958,0.9847534078482563,0.013033067949435366,0.0022135242023101805
4.069999999999958,0.9847387354754948,0.013041533559983177,0.0022197309645238194
4.079999999999957,0.9847240537913596,0.013050004450389388,0.0022259417582527873
4.089999999999957,0.9847093627903304,0.01305848062366003,0.00223215658601137
4.099999999999957,0.9846946624668841,0.01306696208280247,0.0022383754503152845
4.109999999999957,0.9846799528154948,0.013075448830825403,0.00224459835368168
4.119999999999957,0.9846652338306339,0.013083940870738862,0.002250825298629137
4.129999999999956,0.98465050550677,0.01309243820555421,0.002257056287677672
4.139999999999956,0.984635767838369,0.013100940838284147,0.0022632913233487325
4.149999999999956,0.984621020819894,0.013109448771942702,0.0022695304081652022
4.159999999999956,0.9846062644458052,0.01311796200954524,0.0022757735446513995
4.1699999999999555,0.9845914987105603,0.01312648055410846,0.0022820207353330788
4.179999999999955,0.984576723608614,0.013135004408650394,0.0022882719827374306
4.189999999999955,0.9845619391344184,0.013143533576190405,0.0022945272893930826
4.199999999999955,0.9845471452824226,0.013152068059749196,0.0023007866578301003
4.209999999999955,0.9845323420470731,0.013160607862348798,0.0023070500905799872
4.2199999999999545,0.9845175294228136,0.013169152987012578,0.002313317590175686
4.229999999999954,0.984502707404085,0.013177703436765236,0.002319589159151579
4.239999999999954,0.9844878759853255,0.013186259214632807,0.0023258648000434885
4.249999999999954,0.9844730351609705,0.01319482032364266,0.0023321445153886783
4.259999999999954,0.9844581849254525,0.0132033867668235,0.002338428307725853
4.269999999999953,0.9844433252732013,0.01321195854720536,0.0023447161795951597
4.279999999999953,0.984428456198644,0.013220535667819614,0.0023510081335381882
4.289999999999953,0.984413577696205,0.013229118131698967,0.002357304172097972
4.299999999999953,0.9843986897603054,0.013237705941877459,0.002363604297818988
4.3099999999999525,0.9843837923853642,0.013246299101390463,0.002369908513247158
4.319999999999952,0.9843688855657973,0.013254897613274688,0.0023762168209298493
4.329999999999952,0.9843539692960177,0.013263501480568178,0.002382529223415875
4.339999999999952,0.984339043570436,0.013272110706310309,0.0023888457232554955
4.349999999999952,0.9843241083834596,0.013280725293541793,0.0023951663230004174
4.3599999999999515,0.9843091637294934,0.013289345245304679,0.0024014910252037956
4.369999999999951,0.9842942096029393,0.013297970564642346,0.0024078198324202333
4.379999999999951,0.9842792459981966,0.013306601254599511,0.002414152747205783
4.389999999999951,0.9842642729096617,0.013315237318222225,0.0024204897721179473
4.399999999999951,0.9842492903317283,0.013323878758557874,0.0024268309097156783
4.40999999999995,0.9842342982587873,0.013332525578655177,0.00243317616255938
4.41999999999995,0.9842192966852268,0.013341177781564191,0.002439525533210908
4.42999999999995,0.984204285605432,0.013349835370336306,0.002445879024233569
4.43999999999995,0.9841892650137856,0.013358498348024246,0.002452236638192124
4.4499999999999496,0.984174234904667,0.013367166717682072,0.0024585983776527877
4.459999999999949,0.9841591952724535,0.013375840482365179,0.002464964245183228
4.469999999999949,0.9841441461115191,0.013384519645130297,0.002471334243352568
4.479999999999949,0.9841290874162351,0.013393204209035493,0.0024777083747313865
4.489999999999949,0.9841140191809701,0.013401894177140166,0.0024840866418917185
4.4999999999999485,0.9840989414000898,0.013410589552505054,0.002490469047407055
4.509999999999948,0.9840838540679573,0.013419290338192226,0.002496855593852346
4.519999999999948,0.9840687571789327,0.01342799653726509,0.002503246283803997
4.529999999999948,0.9840536507273735,0.013436708152788386,0.0025096411198398745
4.539999999999948,0.9840385347076342,0.013445425187828193,0.002516040104539303
4.549999999999947,0.9840234091140667,0.01345414764545192,0.002522443240483068
4.559999999999947,0.98400827394102,0.013462875528728319,0.002528850530253414
4.569999999999947,0.9839931291828402,0.01347160884072747,0.0025352619764340487
4.579999999999947,0.9839779748338708,0.013480347584520793,0.0025416775816101394
4.589999999999947,0.9839628108884524,0.01348909176318104,0.0025480973483683177
4.599999999999946,0.9839476373409227,0.013497841379782305,0.0025545212792966775
4.609999999999946,0.9839324541856169,0.013506596437400008,0.0025609493769847766
4.619999999999946,0.9839172614168672,0.013515356939110913,0.002567381644023637
4.629999999999946,0.9839020590290029,0.013524122887993114,0.002573818083005746
4.6399999999999455,0.9838868470163507,0.013532894287126045,0.0025802586965250557
4.649999999999945,0.9838716253732342,0.013541671139590473,0.0025867034871769863
4.659999999999945,0.9838563940939747,0.013550453448468499,0.0025931524575584235
4.669999999999945,0.9838411531728903,0.013559241216843564,0.0025996056102677205
4.679999999999945,0.9838259026042965,0.01356803444780044,0.0026060629479046993
4.689999999999944,0.9838106423825057,0.01357683314442524,0.00261252447307065
4.699999999999944,0.9837953725018278,0.01358563730980541,0.0026189901883683334
4.709999999999944,0.9837800929565699,0.013594446947029729,0.0026254600964019793
4.719999999999944,0.983764803741036,0.013603262059188314,0.0026319341997772887
4.729999999999944,0.9837495048495276,0.01361208264937262,0.002638412501101434
4.739999999999943,0.9837341962763432,0.013620908720675435,0.002644895002983059
4.749999999999943,0.9837188780157785,0.013629740276190884,0.002651381708032281
4.759999999999943,0.9837035500621265,0.013638577319014427,0.0026578726188606905
4.769999999999943,0.9836882124096774,0.01364741985224286,0.0026643677380813508
4.7799999999999425,0.9836728650527186,0.013656267878974317,0.0026708670683088013
4.789999999999942,0.9836575079855343,0.013665121402308262,0.0026773706121590553
4.799999999999942,0.9836421412024066,0.0136739804253455,0.002683878372249603
4.809999999999942,0.9836267646976141,0.013682844951188173,0.0026903903511994102
4.819999999999942,0.983611378465433,0.013691714982939753,0.0026969065516289203
4.8299999999999415,0.9835959825001366,0.013700590523705054,0.0027034269761600544
4.839999999999941,0.9835805767959953,0.01370947157659022,0.0027099516274162114
4.849999999999941,0.9835651613472768,0.013718358144702738,0.00271648050802227
4.859999999999941,0.9835497361482458,0.01372725023115142,0.002723013620604588
4.869999999999941,0.9835343011931644,0.013736147839046427,0.002729550967791004
4.87999999999994,0.9835188564762918,0.013745050971499246,0.0027360925522108364
4.88999999999994,0.9835034019918842,0.013753959631622705,0.0027426383764948864
4.89999999999994,0.9834879377341954,0.013762873822530965,0.0027491884432754373
4.90999999999994,0.983472463697476,0.013771793547339525,0.002755742755186254
4.9199999999999395,0.9834569798759739,0.013780718809165218,0.0027623013148625865
4.929999999999939,0.9834414862639344,0.013789649611126213,0.0027688641249411674
4.939999999999939,0.9834259828555995,0.013798585956342016,0.002775431188060215
4.949999999999939,0.9834104696452088,0.013807527847933468,0.0027820025068594325
4.959999999999939,0.983394946626999,0.013816475289022747,0.002788578083980009
4.9699999999999385,0.9833794137952038,0.013825428282733365,0.0027951579220646208
4.979999999999938,0.9833638711440541,0.013834386832190172,0.002801742023757431
4.989999999999938,0.9833483186677783,0.01384335094051935,0.002808330391704091
